miRNA	Estimate	StdError	tValue	pValue	Disease	nRgene
hsa-miR-199a-3p	-21.6863753642194	7.12918484512107	-3.04191514673108	0.00248977967152291	PRAD	ADRB1
hsa-miR-25-3p	-0.198006547506804	0.0622277422823307	-3.18196579603415	0.00156521624371541	PRAD	ADRB1
hsa-let-7a-5p	-1.43154833510531	0.458927111584947	-3.11933703406915	0.0019266910441875	PRAD	ADRB2
hsa-miR-103a-3p	-0.191077467184358	0.0847922409129672	-2.25347820893759	0.0246901005442493	PRAD	CHRM1
hsa-miR-199a-3p	-15.4980938209196	7.77201853842856	-1.99408863273932	0.0467507661925757	PRAD	CHRM3
hsa-miR-186-5p	-0.247890718488757	0.0968510997815078	-2.55950339281628	0.0108109362515917	PRAD	CHRM3
hsa-miR-148a-3p	-0.194553659822374	0.0979465724194688	-1.98632432985172	0.0475789193466117	PRAD	CHRNB2
hsa-miR-148b-3p	-0.661683807805571	0.130407928273656	-5.07395383520744	5.62510295969531e-07	PRAD	CHRNB2
hsa-miR-106a-5p	-0.327794704667373	0.0907260949080029	-3.61301459078295	0.000336166327622527	PRAD	DRD1
hsa-miR-30e-5p	-0.237531243955884	0.0687825576745046	-3.45336451546246	0.000605079031698909	PRAD	DRD1
hsa-miR-30b-5p	-0.227200974558089	0.0540793914722709	-4.20124872659829	3.19180498442029e-05	PRAD	DRD1
hsa-miR-182-5p	-0.279518381526835	0.0706865445497622	-3.95433647672589	8.87023122578306e-05	PRAD	GABBR1
hsa-miR-497-5p	-0.293373557675367	0.104232174820804	-2.81461610275076	0.0050907713819545	PRAD	GABBR1
hsa-miR-106a-5p	-0.227309512001836	0.0817811048681736	-2.77948692877463	0.00567995070076614	PRAD	GABBR2
hsa-let-7g-5p	-0.192863131232869	0.088295454491414	-2.18429286472072	0.0294727489809745	PRAD	GABBR2
hsa-miR-98-5p	-0.200736250600407	0.0880645818598321	-2.27942092452001	0.023124465651954	PRAD	GABBR2
hsa-miR-30d-5p	-0.290087753758925	0.0519263909395279	-5.58651869521903	3.94495193030692e-08	PRAD	GABRA5
hsa-miR-21-5p	-0.159038220184602	0.0683352519302957	-2.3273232437458	0.0203878722403392	PRAD	GABRB2
hsa-miR-301a-3p	-0.180732951949822	0.0816826054945986	-2.21262471802241	0.0274214848520528	PRAD	GABRB2
hsa-miR-429	-0.189121585470978	0.0606159200743136	-3.11999859507403	0.00192220793563207	PRAD	GABRB3
hsa-miR-30b-5p	-0.197822101777942	0.0491703827113003	-4.02319629967979	6.70885221566484e-05	PRAD	GRIA2
hsa-miR-30c-5p	-0.17881802691707	0.080654948762798	-2.21707445928661	0.027105113233911	PRAD	GRIA2
hsa-miR-96-5p	-0.15635268337991	0.0731759675468337	-2.13666711382861	0.0331543654400593	PRAD	GRID1
hsa-miR-16-5p	-0.533102197544363	0.110783183278007	-4.81212203666831	2.02309498245973e-06	PRAD	GRIN1
hsa-miR-15b-5p	-0.498085924602709	0.0584798926849648	-8.51721680280659	2.29670272273286e-16	PRAD	GRIN1
hsa-miR-497-5p	-0.203480466083692	0.0616371712372562	-3.30126224158547	0.00103676278722597	PRAD	GRIN1
hsa-miR-152-3p	-0.184850846886717	0.0849075640785113	-2.1770833834756	0.0300137622573398	PRAD	GRIN2A
hsa-miR-320a	-0.150200538871472	0.0627021379448665	-2.39546120426616	0.0170232706119882	PRAD	GRIN2A
hsa-miR-200c-3p	-0.19418862706051	0.0627972428914654	-3.09231135188741	0.00211444597364106	PRAD	GRIN2A
hsa-miR-27a-3p	-0.240412725798764	0.0592572333134816	-4.0571034514375	5.82292100561801e-05	PRAD	GRIN2D
hsa-miR-141-3p	-0.158092934970509	0.0277493068192937	-5.69718501438706	2.15875522174013e-08	PRAD	GRIN2D
hsa-miR-132-3p	-0.648028903939695	0.243138084236068	-2.66527107826724	0.00796085938729486	PRAD	GRM3
hsa-miR-655-3p	-0.525653472153211	0.182229292711633	-2.88457176303167	0.00410187213414618	PRAD	GRM3
hsa-miR-29a-3p	-0.223403407969729	0.0868217337783613	-2.57312769795676	0.0103873215389386	PRAD	GRM4
hsa-miR-181b-5p	-0.50270675549235	0.197348995068226	-2.5472982789629	0.0111862900768856	PRAD	GRM7
hsa-miR-29c-3p	-0.6781420700863	0.154204761695225	-4.39767269590936	1.35451382107127e-05	PRAD	HTR7
hsa-miR-98-5p	-0.950242036248742	0.257386361948701	-3.69188961316502	0.000248994933475545	PRAD	P2RX1
hsa-let-7a-5p	-2.70201730856035	0.349184614371313	-7.73807664299637	6.33438366280257e-14	PRAD	P2RX1
hsa-miR-339-5p	-0.402690155283777	0.114462472585882	-3.51809764533644	0.00047843520552596	PRAD	P2RY2
hsa-miR-27b-3p	-0.45043131252111	0.190853156075005	-2.36009360172221	0.0186924396830342	PRAD	P2RY2
hsa-miR-452-5p	-0.190909937900629	0.0899741420842192	-2.12183115591066	0.0362044040368083	READ	ADRA2A
hsa-miR-23a-3p	-0.437010181079909	0.16896841368185	-2.58634245038693	0.0110697410435374	READ	ADRA2A
hsa-let-7g-5p	-0.997689746880475	0.30132254459599	-3.31103584770986	0.00128607510084022	READ	ADRB2
hsa-miR-195-5p	-0.47969323338543	0.210567896731979	-2.27809291364109	0.0248064590330271	READ	ADRB2
hsa-miR-15b-5p	-0.19626323366278	0.0815589403056074	-2.40639754424674	0.0177925670643493	READ	CHRNE
hsa-miR-182-5p	-0.413202887458988	0.129599694373729	-3.18830140345415	0.00187261909057298	READ	GABBR1
hsa-miR-424-5p	-0.166685732876031	0.0818792578533179	-2.03575041159556	0.0442006653793206	READ	GABRE
hsa-miR-34a-5p	-0.711152563782266	0.308195477840412	-2.3074724157715	0.0230688059823056	READ	GRID1
hsa-miR-24-3p	-0.363168975363889	0.119644239022242	-3.03540712308242	0.0031682194384532	READ	GRIK3
hsa-miR-15b-5p	-0.572326118996854	0.171464606981789	-3.33786738307831	0.00116208678764271	READ	GRIN1
hsa-miR-330-5p	-0.510721261728377	0.199480599154531	-2.56025530248553	0.0118547987661809	READ	GRIN1
hsa-let-7c-5p	-0.315257348811585	0.128598545796775	-2.45148455496368	0.0168817940852214	READ	GRIN2B
hsa-miR-128-3p	-0.617105533585434	0.231510974512431	-2.66555628684591	0.00965398803928661	READ	GRIN2B
hsa-miR-29a-3p	-0.498241066803668	0.216939385302911	-2.29668331597777	0.0234632062340646	READ	P2RX5
hsa-miR-320b	-1.05883520623457	0.35945942177859	-2.94563208552302	0.00391446596554346	READ	P2RX7
hsa-miR-200a-3p	-0.466717269953721	0.228631535337516	-2.04135124782648	0.0436765906556185	READ	P2RY1
hsa-miR-136-5p	-0.834788243399199	0.30910680505117	-2.70064660420856	0.00818099055946386	READ	P2RY2
hsa-miR-15b-5p	-0.705905877059075	0.253000314386751	-2.79013833943299	0.00635534333391301	READ	P2RY2
hsa-miR-93-5p	-0.200476978939671	0.0876120430171586	-2.28823540732189	0.0230735477964817	SARC	ADRA1B
hsa-miR-30e-5p	-0.273486820150783	0.0919146135285948	-2.97544437877336	0.00324945239098015	SARC	ADRA1D
hsa-miR-186-5p	-0.262838617101857	0.116044320348638	-2.26498476023813	0.0245855723629816	SARC	CHRM3
hsa-let-7g-5p	-0.17739491708151	0.053438665272336	-3.31959857487951	0.00105655856709831	SARC	CHRNA7
hsa-miR-497-5p	-0.27359960752605	0.0964278034799606	-2.83735185965227	0.00497399733696682	SARC	CHRNE
hsa-miR-182-5p	-0.221935630386121	0.0848644464778414	-2.61517796435601	0.00954081893506022	SARC	GABBR1
hsa-miR-497-5p	-0.546755549325974	0.264034238781851	-2.07077518373559	0.0395573988355859	SARC	GABBR1
hsa-miR-15b-5p	-0.424844533303216	0.17612358119327	-2.41219563232143	0.0166844933558565	SARC	GABBR1
hsa-miR-497-5p	-0.478446116401472	0.160177472097351	-2.98697507294088	0.00313692922515631	SARC	GABRE
hsa-miR-7-5p	-0.399328842277734	0.13783965071132	-2.89705349815529	0.00414559666446343	SARC	GABRP
hsa-miR-27a-3p	-0.170398424276399	0.0436773423722699	-3.90130019413871	0.000126996237583609	SARC	GABRP
hsa-miR-410-3p	-0.242832627073324	0.0859270133229297	-2.82603360320129	0.00513684220147451	SARC	GLRB
hsa-miR-25-3p	-0.663082905326728	0.231151158572605	-2.86861164538984	0.00453366270387666	SARC	GRIA1
hsa-miR-92b-3p	-0.450790276737676	0.0953053254182319	-4.72995894782852	4.06406459751827e-06	SARC	GRIA1
hsa-miR-502-3p	-0.423115582091653	0.194243114777447	-2.17827840423808	0.0304728924388226	SARC	GRIA1
hsa-miR-92a-3p	-0.162847582637043	0.0503840661797939	-3.23212465734557	0.00143815078635875	SARC	GRIK3
hsa-miR-96-5p	-0.590571823978224	0.18894720332943	-3.12559177152022	0.00201036536818433	SARC	GRIK4
hsa-miR-19b-3p	-0.4565517995669	0.177963263522704	-2.56542721531207	0.0110762660022554	SARC	GRIN2A
hsa-miR-421	-0.178831454495189	0.0743142246315955	-2.40642293425958	0.0169245319892651	SARC	GRM8
hsa-miR-381-3p	-0.176239478756511	0.0311532346286143	-5.65718073444082	4.69339708290968e-08	SARC	GRM8
hsa-miR-410-3p	-0.181351545804219	0.0717998567784624	-2.52579258429131	0.0123037244593406	SARC	HTR2A
hsa-miR-29c-3p	-0.288593943135058	0.0830052542723932	-3.47681536144684	0.000609343226524889	SARC	P2RX5
hsa-miR-200a-3p	-0.463190464749915	0.216227326755752	-2.14214582263753	0.033290545077825	SARC	P2RY1
hsa-miR-15a-5p	-0.285889465426909	0.119789757465423	-2.38659357424135	0.0175484270106013	SKCM	ADORA2A
hsa-miR-30d-5p	-0.163106057957045	0.0598459013632975	-2.72543406050319	0.00675112382059741	SKCM	ADRA1D
hsa-let-7g-5p	-1.0545025558058	0.256659538096658	-4.10856562598764	5.01668977489867e-05	SKCM	ADRB2
hsa-miR-30b-5p	-0.317846725449208	0.107908020408234	-2.9455338374918	0.0034596032505857	SKCM	CHRM3
hsa-miR-148b-3p	-0.423562650955224	0.087384439846459	-4.84711753831066	1.90165054865203e-06	SKCM	CHRNB2
hsa-miR-195-5p	-0.188264816205914	0.0560756415518822	-3.35733682211603	0.00087583454551949	SKCM	CHRNE
hsa-miR-15b-5p	-0.442856811763935	0.185468162308873	-2.38777807603665	0.0174961309654549	SKCM	GABBR1
hsa-miR-200c-3p	-0.191293597149219	0.049279882272354	-3.88177869606103	0.000124898136072496	SKCM	GABRB3
hsa-miR-382-5p	-0.170866471932389	0.0815420444064946	-2.09544012755682	0.0368821886874965	SKCM	GABRB3
hsa-miR-15b-5p	-0.342002833556322	0.0990827294423269	-3.45168966863586	0.000627353714190479	SKCM	GABRE
hsa-miR-181b-5p	-0.23923056685704	0.0629963872448354	-3.79752835551141	0.000174656968164545	SKCM	GRIK3
hsa-miR-423-5p	-0.382075524473561	0.174919846645709	-2.18428915757875	0.0296297721681215	SKCM	GRM1
hsa-miR-29a-3p	-0.410771689718967	0.129364423914214	-3.17530645049187	0.00163204991881522	SKCM	HTR7
hsa-miR-98-5p	-0.657817040936718	0.274610276491102	-2.39545675180889	0.0171416311984185	SKCM	P2RX1
hsa-let-7b-5p	-0.50925821459277	0.227820525447135	-2.23534825755172	0.0260452503627989	SKCM	P2RX1
hsa-miR-320a	-0.575181815203883	0.232599526563893	-2.47284172801567	0.0138927979785718	SKCM	P2RX7
hsa-miR-30e-5p	-0.175522122973357	0.0634213879955936	-2.76755410943626	0.00592637212348324	STAD	ADRA1D
hsa-miR-30b-5p	-0.304778439377827	0.0669596844634858	-4.55167078249939	7.19053946677557e-06	STAD	ADRA1D
hsa-miR-23a-3p	-0.209865882710871	0.0710406541944214	-2.9541659644141	0.00333563432896484	STAD	ADRA2A
hsa-miR-1271-5p	-0.176722069769991	0.0565042092102902	-3.12759124036741	0.0018990243648465	STAD	ADRA2C
hsa-let-7d-5p	-0.197679395926976	0.0676697705707333	-2.92123638457363	0.00371075938777962	STAD	ADRB1
hsa-miR-374a-5p	-0.196737932233054	0.0804689191027235	-2.44489343745137	0.0149777764173273	STAD	ADRB1
hsa-let-7g-5p	-0.670946300891327	0.183864509719418	-3.64913436483858	0.00030126159007937	STAD	ADRB2
hsa-let-7b-5p	-0.550328368854748	0.241092012864376	-2.28264869630638	0.0230224846977772	STAD	ADRB2
hsa-miR-195-5p	-0.44101004881964	0.16877597308452	-2.61299070454056	0.00934440071276177	STAD	ADRB2
hsa-let-7b-5p	-0.312785218712662	0.0792601346530891	-3.9463119774106	9.48876689674443e-05	STAD	CHRNA7
hsa-let-7f-5p	-0.216148419348781	0.0940079727449952	-2.29925625494661	0.0220438011289245	STAD	CHRNA7
hsa-miR-19a-3p	-0.409913660304368	0.205937429884875	-1.99047672166018	0.0472601037595911	STAD	CHRNB2
hsa-miR-148b-3p	-0.796515739767507	0.137216320569485	-5.80481779763334	1.3683997153675e-08	STAD	CHRNB2
hsa-miR-182-5p	-0.273277492124242	0.0715843340249516	-3.81756002687667	0.000157766918308647	STAD	GABBR1
hsa-miR-15b-5p	-0.426532447825678	0.130759673043129	-3.26195713020018	0.00120843497763748	STAD	GABBR1
hsa-miR-382-5p	-0.159828102154143	0.0740476309460543	-2.15844990733845	0.0315389925485616	STAD	GABRA4
hsa-miR-181b-5p	-0.406582986254224	0.129135176705431	-3.14850683312786	0.00177510318004068	STAD	GABRA4
hsa-miR-181d-5p	-0.275456670286695	0.0927668717919612	-2.96934309593228	0.00317996348930264	STAD	GABRA4
hsa-miR-23b-3p	-0.360618144999434	0.102841499371286	-3.50654305123951	0.00051135654044177	STAD	GABRB2
hsa-miR-429	-0.165728921647627	0.0681770667502601	-2.43086025180153	0.0155399855861092	STAD	GABRB3
hsa-miR-15b-5p	-0.203349684100342	0.0814883578595774	-2.4954446186136	0.0130101480867276	STAD	GABRE
hsa-miR-320a	-0.264451064164594	0.115450845841578	-2.29059442775737	0.0225426649659489	STAD	GABRP
hsa-miR-7-5p	-0.269499196758252	0.0517343642125028	-5.20928788553898	3.13848066216666e-07	STAD	GABRP
hsa-miR-27a-3p	-0.721310061427426	0.11666613034454	-6.18268609147526	1.65084329024407e-09	STAD	GABRP
hsa-miR-32-5p	-0.22736941982995	0.088390667779456	-2.57232381587229	0.0104943556051951	STAD	GRIA1
hsa-miR-377-3p	-0.34291649489812	0.11480563547884	-2.98693085463843	0.0030072559473827	STAD	GRIA1
hsa-miR-30b-5p	-0.24164760869784	0.0790934980164534	-3.05521458473832	0.00241253273999985	STAD	GRIA2
hsa-miR-34a-5p	-0.396261316173294	0.194210845155487	-2.04036657096077	0.0420311089112	STAD	GRID1
hsa-miR-148a-3p	-0.637504697868919	0.136137342251716	-4.68280552069381	4.03091695070623e-06	STAD	GRID2
hsa-miR-33a-5p	-0.360383822521895	0.146774089480941	-2.45536404822115	0.0145516581773173	STAD	GRID2
hsa-miR-200b-3p	-0.831155889534976	0.297042649156947	-2.79810287140222	0.00542002501752332	STAD	GRID2
hsa-miR-182-5p	-0.342477591563488	0.10509664383556	-3.25869199114813	0.00122064021979517	STAD	GRIK4
hsa-miR-16-5p	-0.695812739347107	0.0988524663073136	-7.0389011558291	9.39226307299777e-12	STAD	GRIN1
hsa-miR-15b-5p	-0.270377210122333	0.0937566095804455	-2.8838202589903	0.00415731336923757	STAD	GRIN1
hsa-miR-330-5p	-0.315662715685976	0.0677446664411239	-4.65959509831397	4.41968008652414e-06	STAD	GRIN1
hsa-miR-194-5p	-0.154946587648369	0.0562810482292662	-2.75308638561917	0.00622162129794443	STAD	GRIN2A
hsa-miR-128-3p	-0.214260384433437	0.0395077728473952	-5.4232463384117	1.05100386737046e-07	STAD	GRIN2D
hsa-miR-132-3p	-0.635731620929311	0.204061469500594	-3.11539274163397	0.00197957679950998	STAD	GRM3
hsa-miR-30b-5p	-0.563191420991073	0.17079430045738	-3.29748369519866	0.00106952952425554	STAD	GRM3
hsa-miR-655-3p	-0.285587904410009	0.126329258817365	-2.26066318352176	0.0243574147285561	STAD	GRM3
hsa-miR-145-5p	-0.201919321591811	0.0219996057871321	-9.17831544553932	2.85049944480121e-18	STAD	HTR1F
hsa-miR-497-5p	-0.215637164813072	0.070407050902052	-3.0627211628713	0.00235935531365239	STAD	HTR2A
hsa-miR-17-5p	-0.517799157759357	0.111525234854534	-4.64288784896746	4.83068685417174e-06	STAD	HTR2A
hsa-miR-181b-5p	-0.421254133988375	0.149083860480255	-2.82561863256932	0.00497842922815026	STAD	HTR2C
hsa-miR-181d-5p	-0.489963307757453	0.113040962132529	-4.33438727443793	1.89260236994576e-05	STAD	HTR2C
hsa-miR-26b-5p	-0.39371948636908	0.107357190195191	-3.66737882812732	0.000281482027403759	STAD	HTR2C
hsa-miR-382-3p	-0.223139324463425	0.0975602222106323	-2.28719573825557	0.0227560873269376	STAD	HTR2C
hsa-miR-31-5p	-0.168690526880201	0.0243188377529742	-6.93661961125467	1.73127784201149e-11	STAD	OPRL1
hsa-let-7g-5p	-1.07699423291674	0.333260780004399	-3.23168610750572	0.00134007638681846	STAD	P2RX1
hsa-miR-365a-3p	-41.3885340213646	13.9826554101735	-2.95999098935464	0.00327303813841582	STAD	P2RY1
hsa-miR-16-5p	-1.05283112078791	0.252209828537558	-4.17442542541964	3.74813988462257e-05	STAD	P2RY2
hsa-miR-27a-3p	-0.455155311885918	0.186839821122014	-2.43607229525597	0.0153306831472878	STAD	P2RY2
hsa-miR-134-5p	-0.543364245661011	0.149506209158344	-3.63439250262527	0.000319069427472005	STAD	P2RY2
hsa-miR-15b-5p	-0.657686279040126	0.326263213140331	-2.01581500013379	0.0457748572325597	TGCT	ADORA2A
hsa-miR-27b-3p	-0.179199055138489	0.06471724210785	-2.76895382593494	0.00639734809830479	TGCT	ADORA2B
hsa-miR-128-3p	-0.309932261866418	0.106431287867675	-2.91204088643325	0.0041889750350164	TGCT	ADORA2B
hsa-miR-30d-5p	-0.487385485091502	0.154955735384387	-3.14532071938145	0.0020322649726108	TGCT	ADRA1D
hsa-miR-30b-5p	-0.325545914634895	0.0841463854002807	-3.86880450165848	0.000172148853058457	TGCT	ADRA2A
hsa-miR-96-5p	-0.544964619401742	0.132651019785395	-4.1082580464394	6.7755435879189e-05	TGCT	ADRA2C
hsa-miR-374b-5p	-0.26155170047137	0.119558739110386	-2.18764184381272	0.0307368140812411	TGCT	ADRB1
hsa-miR-25-3p	-0.305937191312493	0.130982753368861	-2.33570591122744	0.021254851120826	TGCT	ADRB1
hsa-let-7g-5p	-0.968085075109361	0.318381652409389	-3.04064341579758	0.00286381453907108	TGCT	ADRB2
hsa-miR-15a-5p	-0.793673270276849	0.357692141875709	-2.2188725369109	0.0282574117683445	TGCT	ADRB2
hsa-let-7e-5p	-0.762099844805915	0.247533832007956	-3.07877043967638	0.00252184829300267	TGCT	ADRB3
hsa-miR-103a-3p	-1.29080987836859	0.152359797434078	-8.47211600505762	3.22645213344065e-14	TGCT	CHRM1
hsa-miR-92b-3p	-0.177713546861456	0.061143746317043	-2.90648770423674	0.00425961263961819	TGCT	CHRM5
hsa-miR-363-3p	-0.310552501064564	0.0639403016717535	-4.85691329169557	3.18870134057608e-06	TGCT	CHRM5
hsa-let-7c-5p	-0.184634997228006	0.0809481574631692	-2.28090426038435	0.0241684724405886	TGCT	CHRNA7
hsa-miR-485-3p	-0.534788587409487	0.167740663405312	-3.1881869103932	0.0017908742964942	TGCT	CHRNA7
hsa-miR-424-5p	-0.164072912128339	0.0447582416424344	-3.66575866494239	0.000353482455488522	TGCT	CHRNE
hsa-miR-17-5p	-0.662320227292437	0.231465262032761	-2.86142387620434	0.00493359459705588	TGCT	DRD1
hsa-miR-30b-5p	-0.380517522294227	0.122763606163121	-3.09959550869349	0.00238697602050864	TGCT	DRD1
hsa-miR-7-5p	-0.768659278983612	0.200067719677296	-3.84199550144042	0.000187598044977124	TGCT	GABBR1
hsa-miR-15b-5p	-0.674487381765515	0.229048012563312	-2.94474234557734	0.00381183401362523	TGCT	GABBR1
hsa-let-7d-5p	-0.333625527670614	0.141425056158979	-2.35902701212703	0.0202090410924433	TGCT	GABBR2
hsa-let-7g-5p	-0.253790547375749	0.124624529698084	-2.03644136503931	0.0442720004391233	TGCT	GABBR2
hsa-miR-429	-0.200765921228439	0.0833872431056012	-2.40763351504726	0.0178351198542891	TGCT	GABBR2
hsa-miR-135b-5p	-0.162554633130419	0.0536773498084363	-3.02836547837297	0.00294651711074119	TGCT	GABRA5
hsa-miR-493-5p	-0.192371747452417	0.0972367202220578	-1.97838580952855	0.0499208485104395	TGCT	GABRA5
hsa-miR-30e-5p	-0.382964532148274	0.108489658476136	-3.52996347787854	0.000568941526702678	TGCT	GABRA5
hsa-miR-155-5p	-0.306625141041801	0.128553271756226	-2.38519904513399	0.0186354263135959	TGCT	GABRB2
hsa-miR-301a-3p	-0.638132730982771	0.23039385913094	-2.76974713384223	0.00650248567799415	TGCT	GABRB2
hsa-miR-485-5p	-1.16911510179191	0.276287172205415	-4.23152147260278	4.29491316670014e-05	TGCT	GABRE
hsa-miR-15b-5p	-0.593682582285464	0.143990043674313	-4.12308078486522	6.54357595967928e-05	TGCT	GABRE
hsa-miR-150-5p	-0.167484369132671	0.0781219028846995	-2.14388491509048	0.0337948683944606	TGCT	GABRG2
hsa-miR-7-5p	-0.341291474074716	0.0940300572559733	-3.62959976878069	0.000402723811648912	TGCT	GABRP
hsa-miR-27a-3p	-0.472930925796193	0.0985608720456474	-4.79836385352962	4.20499485872721e-06	TGCT	GABRP
hsa-miR-1271-5p	-0.339011315094032	0.157489765060507	-2.15259267777678	0.0332266420092082	TGCT	GRIA1
hsa-miR-96-5p	-1.46320422130331	0.368282558332861	-3.97304783568066	0.000117798574725018	TGCT	GRIA1
hsa-miR-92a-3p	-0.601766937518678	0.230875908873913	-2.60645184009787	0.0102337560911788	TGCT	GRIA1
hsa-miR-363-3p	-0.224152871739919	0.0899199510685142	-2.49280464542432	0.0139505980705846	TGCT	GRIA1
hsa-miR-146a-5p	-1.07753589573798	0.316309943956387	-3.4065824243785	0.0008914012865599	TGCT	GRID1
hsa-miR-130b-3p	-0.231453251035177	0.104346974921931	-2.21811174888723	0.0285468403219635	TGCT	GRIK2
hsa-miR-24-3p	-0.31723847103174	0.0977095954633945	-3.24674838256381	0.0015513538252844	TGCT	GRIK3
hsa-miR-485-3p	-0.224438897805474	0.106112507649245	-2.11510313701527	0.0366996664210893	TGCT	GRIK3
hsa-miR-103a-3p	-0.808685583181934	0.313610477239639	-2.57863063217749	0.0114545096168671	TGCT	GRIN2A
hsa-miR-543	-1.25152178447126	0.575322622724921	-2.17533907939103	0.0314135450404782	TGCT	GRM1
hsa-miR-425-5p	-0.770673088853101	0.276857497786387	-2.78364535912884	0.006177500449918	TGCT	GRM1
hsa-miR-139-5p	-0.832514786252283	0.234725103871691	-3.54676501371308	0.000543027474511229	TGCT	GRM1
hsa-miR-92b-3p	-0.153741776513821	0.0640755891437884	-2.39938139575771	0.0177581056745411	TGCT	GRM2
hsa-miR-30b-5p	-0.918668385214809	0.355610080000268	-2.58335867536183	0.0108643754022943	TGCT	GRM3
hsa-miR-328-3p	-0.327718384043087	0.13092854010703	-2.50303244636493	0.0135151237839044	TGCT	GRM4
hsa-miR-381-3p	-0.614645112065597	0.126591853166999	-4.85532912812928	3.21054144655018e-06	TGCT	GRM8
hsa-miR-33b-5p	-0.268718418179098	0.108402227009362	-2.47890126976719	0.0143839027506114	TGCT	GRM8
hsa-miR-24-3p	-0.391781944458062	0.159423819467943	-2.45748687847013	0.0152044112032101	TGCT	HRH1
hsa-miR-379-5p	-0.546351776484533	0.115883106885934	-4.71468008725654	5.72101157881211e-06	TGCT	HTR1D
hsa-miR-181b-5p	-1.1966103887717	0.32707742332092	-3.65849277098414	0.000375865611005268	TGCT	HTR2C
hsa-miR-34c-5p	-0.255293800491542	0.0740441567180476	-3.44785884271292	0.00077607536869432	TGCT	HTR2C
hsa-miR-874-3p	-0.214651681266481	0.103647854823601	-2.07097080428532	0.0404701902507584	TGCT	HTR2C
hsa-let-7i-5p	-1.20046885882551	0.447734717947185	-2.68120565751418	0.00825780647191907	TGCT	P2RX1
hsa-let-7b-5p	-1.29753629361869	0.613746820286352	-2.11412304020297	0.0363573605738748	TGCT	P2RX1
hsa-miR-29a-3p	-1.97866108154254	0.69247379294917	-2.85738045495648	0.00492367621389813	TGCT	P2RX5
hsa-miR-493-3p	-0.210085837113575	0.0931570212329071	-2.25517984938921	0.0256961061915237	TGCT	P2RX6
hsa-miR-532-3p	-0.154246649275157	0.037503414249408	-4.11286951767575	6.67989199167974e-05	TGCT	P2RX6
hsa-miR-190a-5p	-0.668095803107238	0.216932836000189	-3.07973571648073	0.00252491269270655	TGCT	P2RY1
hsa-miR-200a-3p	-0.259544017604778	0.109301423759047	-2.37457124233749	0.0190202209279154	TGCT	P2RY1
hsa-miR-26b-5p	-0.725594524104334	0.302039180186077	-2.40231920791639	0.0176940227922588	TGCT	P2RY1
hsa-miR-339-5p	-0.448566639630425	0.197509862621963	-2.27111007863434	0.0248932748653448	TGCT	P2RY2
hsa-miR-15a-5p	-0.714307244463069	0.353950578622429	-2.01809881832414	0.0457743557361304	TGCT	P2RY2
hsa-miR-30c-5p	-0.925570141911639	0.420220154629833	-2.20258388778844	0.0295032386712381	TGCT	P2RY2
hsa-miR-424-5p	-0.274594963220933	0.0830514565327405	-3.30632326854715	0.00101737141119236	THCA	ADORA2A
hsa-miR-27b-3p	-0.296697162824493	0.0467329802439972	-6.34877470418985	5.09456946647623e-10	THCA	ADORA2B
hsa-miR-128-3p	-0.304250337548317	0.0432784501876067	-7.03006545357862	7.25440414408673e-12	THCA	ADORA2B
hsa-miR-224-5p	-0.267351578666713	0.0417456887677175	-6.40429195345939	3.66233129028346e-10	THCA	ADRA1B
hsa-miR-106b-5p	-0.389644059295829	0.0646895334092133	-6.02329370396007	3.4463385394437e-09	THCA	ADRA1B
hsa-miR-33b-5p	-0.150434623631015	0.0345903460965709	-4.34903493625143	1.68230310924172e-05	THCA	ADRA2A
hsa-miR-135a-5p	-0.345364037865423	0.0336697721258963	-10.257391602594	2.18400892723891e-22	THCA	ADRA2A
hsa-miR-23a-3p	-0.239898159034712	0.0615151125627985	-3.89982475915669	0.000110478428151445	THCA	ADRA2A
hsa-miR-1271-5p	-0.226782105287642	0.0523491206417405	-4.33210916453899	1.80394866022038e-05	THCA	ADRA2C
hsa-let-7g-5p	-0.296069517580527	0.0760695890574238	-3.89208777448539	0.000114457124650712	THCA	ADRB1
hsa-miR-199a-3p	-38.7341760183101	6.77277435462676	-5.71910032582869	1.95705325801325e-08	THCA	ADRB1
hsa-let-7i-5p	-0.363856045105235	0.11150271867355	-3.26320334996053	0.00118310258110124	THCA	ADRB2
hsa-miR-98-5p	-0.575793628332561	0.190531287364132	-3.02204239680667	0.0026499096447163	THCA	ADRB2
hsa-let-7a-5p	-1.74193033340909	0.556100734731117	-3.13240070479557	0.00184373222971181	THCA	ADRB2
hsa-miR-362-5p	-0.249697656876548	0.0296282055702254	-8.42770097178883	4.80119332751509e-16	THCA	CHRM3
hsa-miR-181b-5p	-0.277469096819369	0.118516125017552	-2.34119278518662	0.0196578459972029	THCA	CHRM3
hsa-miR-16-5p	-0.236283286067962	0.0895810664697999	-2.63764761215049	0.00863745495164592	THCA	CHRM3
hsa-miR-186-5p	-0.235409175943254	0.0938957899380478	-2.50713238685757	0.0125228854762321	THCA	CHRM3
hsa-let-7a-5p	-0.299750723782912	0.103993068594486	-2.88241060518918	0.00412763379815367	THCA	CHRNA7
hsa-miR-98-5p	-0.160372527892028	0.038023719963663	-4.21769695456641	2.96309137499718e-05	THCA	CHRNA7
hsa-miR-182-5p	-0.370603205181627	0.0757035416112396	-4.89545399454078	1.35152201218068e-06	THCA	GABBR1
