geneID	logFC	AveExpr	t	P.Value	adj.P.Val	B	DISEASE	Approved.symbol	status
2563	2.83612951147125	2.53279571878945	7.09901504662008	3.29015942256241e-05	0.00258976883295943	2.81311552642467	ESCA	GABRD	Up
2563	5.67457232394675	4.83971443401721	23.6887305488247	2.1305486029795e-34	8.51420485465683e-31	68.0489265265699	KIRC	GABRD	Up
2563	1.25771880288276	4.09072852900717	6.10529226025389	9.24925979119494e-08	2.75281353957461e-07	7.0545391947199	LUAD	GABRD	Up
2563	3.20889565858766	3.28237137410182	12.4658668512733	8.86896935502094e-13	3.36610525864505e-09	18.9681438516919	STAD	GABRD	Up
2564	-1.1121989232989	6.76368682626393	-4.75371265372932	1.70840768456286e-05	6.48221450109631e-05	2.44167832257152	PRAD	GABRE	Down
2564	1.40568654928239	6.0274859618173	5.9415021715732	1.10198157481173e-07	2.7344264938475e-07	6.81504796676593	KIRC	GABRE	Up
2564	-1.73702652007525	5.1486621332097	-6.88155240174758	2.77807398134749e-07	1.74247722818741e-06	6.4660708190777	KICH	GABRE	Down
2564	1.41087542173691	6.02393704878217	4.1859869482906	0.000118341578828949	0.000340923773562404	0.280990091915843	LIHC	GABRE	Up
2564	2.09187497574977	7.25242580604872	5.19276296872527	3.00938600793433e-05	0.000141707912474406	2.05382354432856	COAD	GABRE	Up
2564	-3.68731881719834	6.93753863077984	-14.1591908840335	2.94724581481897e-26	4.3698270349327e-25	49.0816691231615	BRCA	GABRE	Down
2567	1.49139450797362	2.80986785908469	4.43764747098579	4.19245294662397e-05	9.45201098923178e-05	1.23957117495598	THCA	GABRG3	Up
2567	1.1935219878834	6.17580255988066	4.25287113012608	9.14642020770917e-05	0.000287903353282507	0.822072117838698	PRAD	GABRG3	Up
2568	-4.84844480393184	4.33358432822841	-13.8973243453726	1.78067013945757e-13	1.38740153328088e-11	20.8620562998851	KICH	GABRP	Down
2568	1.25039473969566	4.06257866986194	2.46609870734476	0.0216526153906967	0.0397789550308062	-4.34429634839612	COAD	GABRP	Up
2568	-3.89331630304821	5.14201886756631	-11.4089842449493	2.15220551216244e-17	1.85661117711368e-16	29.0591028808624	KIRC	GABRP	Down
2568	-4.57397254688801	7.74960565129525	-7.90206161331828	5.18668790790054e-10	1.0108867666882e-08	12.6816798203539	HNSC	GABRP	Down
2568	-3.72191014833242	9.6632775805969	-8.82752223789435	2.3029026592977e-14	9.72458815875272e-14	21.7885779044076	BRCA	GABRP	Down
2568	-2.82954766070705	5.71610585635823	-6.15467199473312	5.87033736308027e-07	3.75744843825159e-06	5.64287628720519	KIRP	GABRP	Down
2568	1.55470515413754	5.51444317061171	3.33515762926974	0.00163424744605526	0.0025276591436097	-2.64655897786962	LUSC	GABRP	Up
2743	-1.26480013178177	4.2439451025997	-2.82047747145039	0.00713838299910798	0.0148161020660014	-3.29769907147486	HNSC	GLRB	Down
2743	-1.69148755390684	4.95537525604134	-3.79326378842814	0.000664458429682291	0.00318357983686799	-0.728463842555779	STAD	GLRB	Down
2743	-2.45899084893004	6.22492604960918	-7.5357352961213	1.59899138230839e-10	5.45684825922280e-10	13.2821240090645	KIRC	GLRB	Down
2743	1.99778221213244	5.75200477758655	10.7604013236258	2.25330983237461e-15	3.6731025988125e-14	24.6415837900671	THCA	GLRB	Up
2743	-1.92197529293274	5.14188328370197	-3.31042838195162	0.0069439237013007	0.0397577817605099	-2.54152974815675	ESCA	GLRB	Down
2890	-5.0116505153148	6.11047387356538	-19.521437544357	4.08642024342594e-27	1.12144053473467e-24	51.5126184624452	LUAD	GRIA1	Down
2890	-1.13738478382923	2.9495478199143	-2.88440579848391	0.00715802119192447	0.0210223195605229	-2.96599131250673	STAD	GRIA1	Down
2890	-5.52274105965026	5.80223183131902	-18.4035104670575	1.31068769160349e-23	5.54451644531037e-22	43.5518749474821	LUSC	GRIA1	Down
2890	-1.92383117558364	2.67464584002806	-3.93464588687984	0.002331257253206	0.0201958737670211	-1.4634486363824	ESCA	GRIA1	Down
2891	-1.99801561116326	2.31600223324037	-3.43562385635937	0.0017369951575488	0.00680023714247435	-1.64119026365678	STAD	GRIA2	Down
2892	-1.6055495469509	4.81480908159793	-8.44076613128133	1.68739556641885e-13	6.56809753108133e-13	19.8112101172588	BRCA	GRIA3	Down
2892	-1.41825969917672	4.35683853799633	-5.81556650520554	4.13585105726418e-07	2.35596580627483e-06	6.06806095077136	PRAD	GRIA3	Down
2892	-2.97316550597956	4.22841580914267	-4.89002538381169	0.000478497034653069	0.00819526229559806	0.110937524681997	ESCA	GRIA3	Down
2892	-1.76058861542927	3.1847395176357	-7.03815264033782	7.59422350054975e-08	4.09228269804006e-06	8.08381465581461	STAD	GRIA3	Down
2892	1.28697852187761	3.2081534572508	3.74258029459562	0.000519657922511538	0.0014975613913676	-0.838781628285695	HNSC	GRIA3	Up
2892	-2.5311701557409	3.45894118123429	-5.23780202931146	8.89174941364147e-06	4.01386505719144e-05	2.94320428042875	KIRP	GRIA3	Down
2893	1.75281188930953	4.32792965892187	4.39459531546388	4.02605771664701e-05	7.54826795690857e-05	1.04961193495419	KIRC	GRIA4	Up
2893	-2.27069262621103	3.26446771815129	-5.6985670122109	4.52877027636238e-06	6.75645113754248e-05	4.16556523399443	STAD	GRIA4	Down
2893	-1.46160479423269	2.12484973864752	-3.70859523854867	0.00100637929732457	0.00224743065029777	-1.70308662646385	KICH	GRIA4	Down
