name	SFE_1.x	SFE_2.x	type_1.x	type_2.x	int_type.x	support_1.x	support_2.x	freq_1.x	freq_2.x	overlap.x	max_overlap.x	freq_overlap.x	r_overlap.x	r_freq_overlap.x	diff_overlap.x	abs_diff_overlap.x	direction.x	wMI_stat.x	wMI_p.value.x	ME_p.value.x	E.r.wMI_stat.x	MI_diff.x	APC.x	FDR.x	APC_good.x	PartnerA	PartnerB	SFE_1_location	SFE_2_location	SFE_1_location_1	SFE_2_location_1	SFE_1_location_2	SFE_2_location_2	SFE_1_location_2_subloca	SFE_2_location_2_subloca	gene1	gene2	p.value	q.value	expect_freq.x	SFE_1.y	SFE_2.y	type_1.y	type_2.y	int_type.y	support_1.y	support_2.y	freq_1.y	freq_2.y	overlap.y	max_overlap.y	freq_overlap.y	r_overlap.y	r_freq_overlap.y	diff_overlap.y	abs_diff_overlap.y	direction.y	wMI_stat.y	wMI_p.value.y	ME_p.value.y	E.r.wMI_stat.y	MI_diff.y	APC.y	FDR.y	APC_good.y	expect_freq.y
ABL1_AMP - CHRNA4_AMP	ABL1_AMP	CHRNA4_AMP	AMP	AMP	AMP - AMP	46	169	0.00628157858801038	0.0230779735081251	0	37	0	3.954	0.106864864864865	-3.954	3.954	ME	0.00465962873558151	0.007	0.007	0.00044694442263099	0.00421268431295052	0.00338622837835357	TRUE	TRUE	ABL1	CHRNA4	9q34.12	20q13.33	9q34	20q13	9q	20q	34	13	ABL1_AMP	CHRNA4_AMP	0.142088327688813	0.207938156550283	0.000144966104243309	ABL1_AMP	CHRNA4_AMP	AMP	AMP	AMP - AMP	44	153	0.0115880958651567	0.0402949697129313	0	34	0	3.994	0.117470588235294	-3.994	3.994	ME	0.00895414372218811	0.008	0.008	0.00154278014281489	0.00741136357937322	0.0055956647747046	TRUE	TRUE	0.000466941971917033
ADORA1_AMP - ABL1_AMP	ADORA1_AMP	ABL1_AMP	AMP	AMP	AMP - AMP	173	46	0.0236241977331695	0.00628157858801038	0	29	0	3.562	0.122827586206897	-3.562	3.562	ME	0.00426622536847326	0.016	0.016	0.000930598050785936	0.00333562731768733	0.00212853450761297	TRUE	FALSE	ADORA1	ABL1	1q32.1	9q34.12	1q32	9q34	1q	9q	32	34	ABL1_AMP	ADORA1_AMP	0.135798708699306	0.201758081496112	0.000148397254639601	ADORA1_AMP	ABL1_AMP	AMP	AMP	AMP - AMP	167	44	0.043982091124572	0.0115880958651567	0	26	0	3.41	0.131153846153846	-3.41	3.41	ME	0.00856113040396922	0.031	0.031	0.0028419885318125	0.00571914187215672	0.0030137541549026	TRUE	FALSE	0.000509668688301598
ADORA1_AMP - CDK4_AMP	ADORA1_AMP	CDK4_AMP	AMP	AMP	AMP - AMP	173	164	0.0236241977331695	0.0223951932268196	2	67	0.0298507462686567	11.828	0.176537313432836	-9.828	9.828	ME	0.00717869664125981	0	0	0.000709772323174485	0.00646892431808532	0.0049779346967461	TRUE	TRUE	ADORA1	CDK4	1q32.1	12q14.1	1q32	12q14	1q	12q	32	14	CDK4_AMP	ADORA1_AMP	0.0289888012940694	0.0759140221730052	0.000529068473062924	ADORA1_AMP	CDK4_AMP	AMP	AMP	AMP - AMP	167	135	0.043982091124572	0.0355543850408217	2	59	0.0338983050847458	10.517	0.178254237288136	-8.517	8.517	ME	0.0144391779040279	0	0	0.00338993531952403	0.0110492425845039	0.00834264646147839	TRUE	TRUE	0.00156375620274354
ADORA1_AMP - FGFR1_AMP	ADORA1_AMP	FGFR1_AMP	AMP	AMP	AMP - AMP	173	327	0.0236241977331695	0.0446538303973781	6	114	0.0526315789473684	25.321	0.222114035087719	-19.321	19.321	ME	0.00662375866750864	0	0	0.000434809156312554	0.00618894951119608	0.00488649348839536	TRUE	TRUE	ADORA1	FGFR1	1q32.1	8p11.23	1q32	8p11	1q	8p	32	11	FGFR1_AMP	ADORA1_AMP	0.0162987635580656	0.0508521423011646	0.00105491091885108	ADORA1_AMP	FGFR1_AMP	AMP	AMP	AMP - AMP	167	230	0.043982091124572	0.0605741374769555	6	84	0.0714285714285714	19.366	0.230547619047619	-13.366	13.366	ME	0.0101941089436935	0	0	0.00120569137593163	0.00898841756776192	0.00683493322847224	TRUE	TRUE	0.00266417723430381
ADORA1_AMP - KIT_AMP	ADORA1_AMP	KIT_AMP	AMP	AMP	AMP - AMP	173	101	0.0236241977331695	0.0137921616823706	0	54	0	5.695	0.105462962962963	-5.695	5.695	ME	0.00803579075794925	0.002	0.002	0.00179643205145552	0.00623935870649373	0.00486366670539498	TRUE	TRUE	ADORA1	KIT	1q32.1	4q12	1q32	4q12	1q	4q	32	12	KIT_AMP	ADORA1_AMP	0.0127866964734354	0.043363579344694	0.000325828754752167	ADORA1_AMP	KIT_AMP	AMP	AMP	AMP - AMP	167	86	0.043982091124572	0.022649460100079	0	48	0	5.681	0.118354166666667	-5.681	5.681	ME	0.0148891647902788	0	0	0.00447949778396073	0.0104096670063181	0.00810953654335207	TRUE	TRUE	0.000996170618044033
ADORA1_AMP - KRAS_AMP	ADORA1_AMP	KRAS_AMP	AMP	AMP	AMP - AMP	173	205	0.0236241977331695	0.0279939915335245	4	85	0.0470588235294118	11.968	0.1408	-7.968	7.968	ME	0.00613384185018095	0.002	0.002	0.00157395997924759	0.00455988187093337	0.00219122921900953	TRUE	FALSE	ADORA1	KRAS	1q32.1	12p12.1	1q32	12p12	1q	12p	32	12	KRAS_AMP	ADORA1_AMP	0.0641885967615732	0.122239235521373	0.000661335591328656	ADORA1_AMP	KRAS_AMP	AMP	AMP	AMP - AMP	167	166	0.043982091124572	0.0437187253094548	4	77	0.051948051948052	11.241	0.145987012987013	-7.241	7.241	ME	0.0114338276262962	0.007	0.007	0.00463260377398766	0.00680122385230852	0.00291421130334648	TRUE	FALSE	0.00192284096041058
ADORA1_AMP - MDM2_AMP	ADORA1_AMP	MDM2_AMP	AMP	AMP	AMP - AMP	173	236	0.0236241977331695	0.0322272292776185	6	96	0.0625	15.25	0.158854166666667	-9.25	9.25	ME	0.00591390235469325	0.003	0.003	0.00132751411060938	0.00458638824408386	0.00318668881626184	TRUE	TRUE	ADORA1	MDM2	1q32.1	12q15	1q32	12q15	1q	12q	32	15	MDM2_AMP	ADORA1_AMP	0.128213368210443	0.194187237289603	0.000761342436846649	ADORA1_AMP	MDM2_AMP	AMP	AMP	AMP - AMP	167	186	0.043982091124572	0.0489860416117988	5	87	0.0574712643678161	14.317	0.164563218390805	-9.317	9.317	ME	0.0128781048663545	0	0	0.00402203385590061	0.00885607101045394	0.00638260423393396	TRUE	TRUE	0.00215450854600221
ADORA1_AMP - NBN_AMP	ADORA1_AMP	NBN_AMP	AMP	AMP	AMP - AMP	173	266	0.0236241977331695	0.0363239109654513	5	131	0.0381679389312977	24.617	0.187916030534351	-19.617	19.617	ME	0.00732431225261376	0	0	0.000662917285173648	0.00666139496744012	0.00408166666356687	TRUE	TRUE	ADORA1	NBN	1q32.1	8q21.3	1q32	8q21	1q	8q	32	21	NBN_AMP	ADORA1_AMP	0.0317700716237412	0.0786687487825973	0.000858123255089865	ADORA1_AMP	NBN_AMP	AMP	AMP	AMP - AMP	167	249	0.043982091124572	0.0655780879641823	5	119	0.0420168067226891	25.989	0.218394957983193	-20.989	20.989	ME	0.0149992910216781	0	0	0.000540294626540039	0.014458996395138	0.0105419097441325	TRUE	TRUE	0.00288426144061586
ADORA1_AMP - PDGFRA_AMP	ADORA1_AMP	PDGFRA_AMP	AMP	AMP	AMP - AMP	173	116	0.0236241977331695	0.015840502526287	0	54	0	6.075	0.1125	-6.075	6.075	ME	0.00878644991096189	0.003	0.003	0.00160717230485508	0.00717927760610682	0.00557584712299782	TRUE	TRUE	ADORA1	PDGFRA	1q32.1	4q12	1q32	4q12	1q	4q	32	12	PDGFRA_AMP	ADORA1_AMP	0.00674332807201139	0.0269733122880456	0.000374219163873775	ADORA1_AMP	PDGFRA_AMP	AMP	AMP	AMP - AMP	167	93	0.043982091124572	0.0244930208058994	0	48	0	5.818	0.121208333333333	-5.818	5.818	ME	0.0155126878863037	0.001	0.001	0.00501294688260301	0.0104997410037007	0.00743499279771241	TRUE	TRUE	0.00107725427300111
ADRA1A_DEL - KDM6A_DEL	ADRA1A_DEL	KDM6A_DEL	DEL	DEL	DEL - DEL	227	110	0.0309982247712686	0.0150211661887205	3	72	0.0416666666666667	14.396	0.199944444444444	-11.396	11.396	ME	0.00534053496923648	0	0	0.000466823778419445	0.00487371119081703	0.00345092325700982	TRUE	TRUE	ADRA1A	KDM6A	8p21.2	Xp11.3	8p21	Xp11	8p	Xp	21	11	KDM6A_DEL	ADRA1A_DEL	0.135641824080473	0.201758081496112	0.000465629485844538	ADRA1A_DEL	KDM6A_DEL	DEL	DEL	DEL - DEL	214	90	0.0563602844350803	0.0237029233605478	3	62	0.0483870967741935	14.662	0.236483870967742	-11.662	11.662	ME	0.00845290644792052	0	0	0.000581398407262512	0.007871508040658	0.00606031932985426	TRUE	TRUE	0.00133590350254338
ADRA1A_DEL - NRG1_DEL	ADRA1A_DEL	NRG1_DEL	DEL	DEL	DEL - DEL	227	212	0.0309982247712686	0.0289498839273522	179	204	0.877450980392157	45.853	0.224769607843137	133.147	133.147	CO	0.307623889969497	0	0	0.00754449117101874	0.300079398798478	0.291599047564765	TRUE	TRUE	ADRA1A	NRG1	8p21.2	8p12	8p21	8p12	8p	8p	21	12	NRG1_DEL	ADRA1A_DEL	5.25135490647699e-14	6.30162588777239e-13	0.0008973950090822	ADRA1A_DEL	NRG1_DEL	DEL	DEL	DEL - DEL	214	194	0.0563602844350803	0.0510929681327364	173	188	0.920212765957447	51.288	0.272808510638298	121.712	121.712	CO	0.384241493035347	0	0	0.0104493156113717	0.373792177423975	-0.184837984172221	TRUE	FALSE	0.00287961421659352
ADRB2_AMP - NPM1_AMP	ADRB2_AMP	NPM1_AMP	AMP	AMP	AMP - AMP	46	75	0.00628157858801038	0.0102417042195821	34	40	0.85	16.329	0.408225	17.671	17.671	CO	0.097795997172153	0	0	0.0280042662081996	0.0697917309639534	0.0405304963388678	TRUE	TRUE	ADRB2	NPM1	5q32	5q35.1	5q32	5q35	5q	5q	32	35	NPM1_AMP	ADRB2_AMP	0	0	6.43340699304625e-05	ADRB2_AMP	NPM1_AMP	AMP	AMP	AMP - AMP	46	71	0.0121148274953911	0.018698972873321	34	40	0.85	16.674	0.41685	17.326	17.326	CO	0.12681155594631	0	0	0.0308641375748758	0.0959474183714346	-0.00560624943599616	TRUE	FALSE	0.000226534830701282
ADRB3_AMP - IDH2_AMP	ADRB3_AMP	IDH2_AMP	AMP	AMP	AMP - AMP	291	97	0.0397378123719787	0.0132459374573262	5	60	0.0833333333333333	11.412	0.1902	-6.412	6.412	ME	0.00303391680652199	0.018	0.018	0.000791037693892327	0.00224287911262966	0.00207780089161824	TRUE	FALSE	ADRB3	IDH2	8p11.23	15q26.1	8p11	15q26	8p	15q	11	26	IDH2_AMP	ADRB3_AMP	0.307645817628002	0.326594223553943	0.000526364577370193	ADRB3_AMP	IDH2_AMP	AMP	AMP	AMP - AMP	208	87	0.0547800895443771	0.0229128259151962	4	52	0.0769230769230769	9.071	0.174442307692308	-5.071	5.071	ME	0.00601986944804545	0.035	0.035	0.0025493575920722	0.00347051185597325	0.00256754364272175	TRUE	FALSE	0.00125516665534917
ADRB3_AMP - KRAS_AMP	ADRB3_AMP	KRAS_AMP	AMP	AMP	AMP - AMP	291	205	0.0397378123719787	0.0279939915335245	7	106	0.0660377358490566	20.607	0.194405660377358	-13.607	13.607	ME	0.0071339850966724	0	0	0.00102224225966696	0.00611174283700544	0.00423146193710182	TRUE	TRUE	ADRB3	KRAS	8p11.23	12p12.1	8p11	12p12	8p	12p	11	12	KRAS_AMP	ADRB3_AMP	0.0234907093536405	0.066039561417657	0.00111241998310196	ADRB3_AMP	KRAS_AMP	AMP	AMP	AMP - AMP	208	166	0.0547800895443771	0.0437187253094548	6	80	0.075	15.484	0.19355	-9.484	9.484	ME	0.00994422131280592	0.002	0.002	0.00289750842900305	0.00704671288380287	0.00445665657496345	TRUE	TRUE	0.00239491568721796
ATM_MUT - GABRB3_MUT	ATM_MUT	GABRB3_MUT	MUT	MUT	MUT - MUT	312	111	0.0426054895534617	0.0151577222449816	3	109	0.0275229357798165	9.935	0.0911467889908257	-6.935	6.935	ME	0.00594067429717393	0.002	0.002	0.00185546402677161	0.00408521027040232	0.00265290746154233	TRUE	TRUE	ATM	GABRB3	11q22.3	15q12	11q22	15q12	11q	15q	22	12	ATM_MUT	GABRB3_MUT	0.030132979835249	0.0770613910540794	0.000645802176762838	ATM_MUT	GABRB3_MUT	MUT	MUT	MUT - MUT	162	61	0.042665262048986	0.0160653147221491	3	56	0.0535714285714286	6.712	0.119857142857143	-3.712	3.712	ME	0.00394851433208876	0.046	0.046	0.00154180860611164	0.00240670572597712	0.00147549013420701	FALSE	FALSE	0.000685430862519923
ATR_AMP - HRH4_AMP	ATR_AMP	HRH4_AMP	AMP	AMP	AMP - AMP	166	103	0.0226683053393418	0.0140652737948928	1	51	0.0196078431372549	8.71	0.17078431372549	-7.71	7.71	ME	0.00655705472551177	0	0	0.000564752542558333	0.00599230218295344	0.00514267012783384	TRUE	TRUE	ATR	HRH4	3q23	18q11.2	3q23	18q11	3q	18q	23	11	ATR_AMP	HRH4_AMP	0.0738820544060536	0.134018610317958	0.000318835921064073	ATR_AMP	HRH4_AMP	AMP	AMP	AMP - AMP	158	86	0.0416117987885172	0.022649460100079	1	45	0.0222222222222222	8.389	0.186422222222222	-7.389	7.389	ME	0.0121638915535706	0	0	0.00180802054512463	0.0103558710084459	0.00831870410655431	TRUE	TRUE	0.000942484776353038
BRAF_AMP - GABRE_AMP	BRAF_AMP	GABRE_AMP	AMP	AMP	AMP - AMP	79	121	0.0107879284446265	0.0165232828075925	1	62	0.0161290322580645	5.975	0.0963709677419355	-4.975	4.975	ME	0.00342748005596261	0.013	0.012	0.000609445040015033	0.00281803501594757	0.00214411141542516	TRUE	FALSE	BRAF	GABRE	7q34	Xq28	7q34	Xq28	7q	Xq	34	28	BRAF_AMP	GABRE_AMP	0.307752249118138	0.326594223553943	0.000178251992598635	BRAF_AMP	GABRE_AMP	AMP	AMP	AMP - AMP	72	114	0.0189623386884382	0.0300237029233605	1	58	0.0172413793103448	6.337	0.109258620689655	-5.337	5.337	ME	0.00862218845696106	0.005	0.005	0.00134555387811786	0.0072766345788432	0.00492199839590474	TRUE	TRUE	0.000569319623513816
BRAF_AMP - GRM5_AMP	BRAF_AMP	GRM5_AMP	AMP	AMP	AMP - AMP	79	85	0.0107879284446265	0.0116072647821931	0	47	0	4.665	0.0992553191489362	-4.665	4.665	ME	0.00498555591171085	0.005	0.005	0.00057561987391358	0.00440993603779727	0.00317635373605541	TRUE	TRUE	BRAF	GRM5	7q34	11q14.2-q14.3	7q34	11q14	7q	11q	34	14	BRAF_AMP	GRM5_AMP	0.183490738848631	0.242984869796925	0.000125218341908132	BRAF_AMP	GRM5_AMP	AMP	AMP	AMP - AMP	72	68	0.0189623386884382	0.0179088754279694	0	42	0	3.948	0.094	-3.948	3.948	ME	0.00982825131594717	0.011	0.011	0.00130923026054236	0.00851902105540481	0.00601234097848755	TRUE	TRUE	0.000339594161394206
BRAF_MUT - GRIA1_MUT	BRAF_MUT	GRIA1_MUT	MUT	MUT	MUT - MUT	571	166	0.0779735081250853	0.0226683053393418	12	105	0.114285714285714	20.417	0.194447619047619	-8.417	8.417	ME	0.0113518528125444	0.002	0.002	0.006654389086442	0.00469746372610236	0.00385363555806099	TRUE	TRUE	BRAF	GRIA1	7q34	5q33.2	7q34	5q33	7q	5q	34	33	BRAF_MUT	GRIA1_MUT	0.0115967196058755	0.0424456743062507	0.00176752729055908	BRAF_MUT	GRIA1_MUT	MUT	MUT	MUT - MUT	235	85	0.0618909665525415	0.0223860942849618	5	42	0.119047619047619	8.029	0.191166666666667	-3.029	3.029	ME	0.0100904246729089	0.119	0.119	0.00675339675908415	0.00333702791382473	0.00157448048568223	FALSE	FALSE	0.00138549701263261
BRAF_MUT - GRIA2_MUT	BRAF_MUT	GRIA2_MUT	MUT	MUT	MUT - MUT	571	142	0.0779735081250853	0.0193909599890755	16	103	0.155339805825243	24.856	0.241320388349515	-8.856	8.856	ME	0.00714605750639719	0.002	0.002	0.00306631598890783	0.00407974151748935	0.00323592319854096	TRUE	TRUE	BRAF	GRIA2	7q34	4q32.1	7q34	4q32	7q	4q	34	32	BRAF_MUT	GRIA2_MUT	0.271017799833496	0.30199126267161	0.00151198117626138	BRAF_MUT	GRIA2_MUT	MUT	MUT	MUT - MUT	235	72	0.0618909665525415	0.0189623386884382	9	47	0.191489361702128	10.796	0.229702127659574	-1.796	1.796	ME	0.00457969604468222	0.293	0.293	0.00457969604468222	0	-0.000784124370410946	FALSE	FALSE	0.00117359746952409
CCNE1_AMP - ADORA2A_AMP	CCNE1_AMP	ADORA2A_AMP	AMP	AMP	AMP - AMP	292	50	0.0398743684282398	0.00682780281305476	1	43	0.0232558139534884	7.905	0.183837209302326	-6.905	6.905	ME	0.00368405446868336	0.001	0.001	0.000398119021422283	0.00328593544726108	0.0023507389465827	TRUE	FALSE	CCNE1	ADORA2A	19q12	22q11.23	19q12	22q11	19q	22q	12	11	CCNE1_AMP	ADORA2A_AMP	0.124512187785907	0.190430404849034	0.000272254324923118	CCNE1_AMP	ADORA2A_AMP	AMP	AMP	AMP - AMP	242	44	0.0637345272583619	0.0115880958651567	1	37	0.027027027027027	6.784	0.183351351351351	-5.784	5.784	ME	0.0064970279075347	0.003	0.003	0.00096835274790863	0.00552867515962607	0.00354164440011012	TRUE	FALSE	0.00073856181179034
CCNE1_AMP - P2RX6_AMP	CCNE1_AMP	P2RX6_AMP	AMP	AMP	AMP - AMP	292	95	0.0398743684282398	0.012972825344804	4	71	0.0563380281690141	13.492	0.190028169014085	-9.492	9.492	ME	0.00397479052005678	0.001	0	0.00032024475880521	0.00365454576125157	0.00299469122504471	TRUE	TRUE	CCNE1	P2RX6	19q12	22q11.21	19q12	22q11	19q	22q	12	11	CCNE1_AMP	P2RX6_AMP	0.189177275913392	0.24593045868741	0.000517283217353922	CCNE1_AMP	P2RX6_AMP	AMP	AMP	AMP - AMP	242	83	0.0637345272583619	0.0218593626547274	4	61	0.0655737704918033	11.959	0.196049180327869	-7.959	7.959	ME	0.00704800128928795	0.003	0.003	0.00115384758476034	0.00589415370452762	0.00400241539011293	TRUE	FALSE	0.00139319614496814
CDK12_AMP - GRIA3_AMP	CDK12_AMP	GRIA3_AMP	AMP	AMP	AMP - AMP	221	42	0.030178888433702	0.005735354362966	0	29	0	3.309	0.114103448275862	-3.309	3.309	ME	0.00457069807031962	0.021	0.021	0.00118473991855117	0.00338595815176845	0.00343974221222832	TRUE	TRUE	CDK12	GRIA3	17q12	Xq25	17q12	Xq25	17q	Xq	12	25	CDK12_AMP	GRIA3_AMP	0.0985639278031181	0.163574178056239	0.000173086619447697	CDK12_AMP	GRIA3_AMP	AMP	AMP	AMP - AMP	184	41	0.0484593099815644	0.0107979984198051	0	28	0	3.29	0.1175	-3.29	3.29	ME	0.00933510010477245	0.026	0.026	0.00329025754259826	0.00604484256217419	0.00616699550817741	TRUE	TRUE	0.000523263552605778
CDKN2A_DEL - CHRNB2_AMP	CDKN2A_DEL	CHRNB2_AMP	DEL	AMP	AMP - DEL	1041	283	0.1421548545678	0.0386453639218899	23	192	0.119791666666667	37.072	0.193083333333333	-14.072	14.072	ME	0.0113037965107662	0.002	0.002	0.00649093858657623	0.00481285792418995	0.00405707785477986	TRUE	TRUE	CDKN2A	CHRNB2	9p21.3	1q21.3	9p21	1q21	9p	1q	21	21	CDKN2A_DEL	CHRNB2_AMP	5.59877890097629e-10	5.13770299148412e-09	0.00549362608803596	CDKN2A_DEL	CHRNB2_AMP	DEL	AMP	AMP - DEL	595	282	0.156702659994733	0.0742691598630498	23	165	0.139393939393939	32.68	0.198060606060606	-9.68	9.68	ME	0.0169370262340048	0.023	0.023	0.0118645116308228	0.00507251460318203	0.00327923331408033	FALSE	FALSE	0.0116381749061139
CHRM2_AMP - CDK12_AMP	CHRM2_AMP	CDK12_AMP	AMP	AMP	AMP - AMP	68	221	0.00928581182575447	0.030178888433702	0	29	0	2.981	0.102793103448276	-2.981	2.981	ME	0.00647396530537747	0.037	0.037	0.00266191119754999	0.00381205410782748	0.00265681231130856	TRUE	TRUE	CHRM2	CDK12	7q33	17q12	7q33	17q12	7q	17q	33	12	CDK12_AMP	CHRM2_AMP	0.0237065092268512	0.066039561417657	0.000280235479105795	CHRM2_AMP	CDK12_AMP	AMP	AMP	AMP - AMP	66	184	0.0173821437977351	0.0484593099815644	0	27	0	3.109	0.115148148148148	-3.109	3.109	ME	0.012769816909645	0.035	0.035	0.00625028317990411	0.0065195337297409	0.00437974638748807	TRUE	TRUE	0.00084232669443857
CHRM2_AMP - ERBB2_AMP	CHRM2_AMP	ERBB2_AMP	AMP	AMP	AMP - AMP	68	290	0.00928581182575447	0.0396012563157176	0	31	0	3.643	0.117516129032258	-3.643	3.643	ME	0.00718085474582592	0.021	0.021	0.00340964439999453	0.00377121034583139	0.00244561007404083	TRUE	FALSE	CHRM2	ERBB2	7q33	17q12	7q33	17q12	7q	17q	33	12	ERBB2_AMP	CHRM2_AMP	0.00764606276472071	0.0298196447824108	0.000367729814211224	CHRM2_AMP	ERBB2_AMP	AMP	AMP	AMP - AMP	66	230	0.0173821437977351	0.0605741374769555	0	28	0	3.777	0.134892857142857	-3.777	3.777	ME	0.0138011037730041	0.012	0.012	0.00555523978977701	0.00824586398322713	0.00580870662685496	TRUE	TRUE	0.00105290836804821
CHRM2_AMP - EZH2_AMP	CHRM2_AMP	EZH2_AMP	AMP	AMP	AMP - AMP	68	69	0.00928581182575447	0.00942236788201557	41	53	0.773584905660377	5.046	0.0952075471698113	35.954	35.954	CO	0.106764847387642	0	0	0.0012685926966986	0.105496254690943	0.0793454371123165	TRUE	TRUE	CHRM2	EZH2	7q33	7q36.1	7q33	7q36	7q	7q	33	36	EZH2_AMP	CHRM2_AMP	4.55191440096314e-15	7.1009864655025e-14	8.74943351054293e-05	CHRM2_AMP	EZH2_AMP	AMP	AMP	AMP - AMP	66	66	0.0173821437977351	0.0173821437977351	41	52	0.788461538461538	5.63	0.108269230769231	35.37	35.37	CO	0.140645416653514	0	0	0.000843002691259809	0.139802413962255	0.0929278232840295	TRUE	TRUE	0.000302138923005139
CHRM2_AMP - FGFR1_AMP	CHRM2_AMP	FGFR1_AMP	AMP	AMP	AMP - AMP	68	327	0.00928581182575447	0.0446538303973781	1	41	0.024390243902439	7.617	0.185780487804878	-6.617	6.617	ME	0.0049634324740116	0.001	0.001	0.000742628927703409	0.00422080354630819	0.00299692851019186	TRUE	TRUE	CHRM2	FGFR1	7q33	8p11.23	7q33	8p11	7q	8p	33	11	FGFR1_AMP	CHRM2_AMP	0.0272057928417435	0.0744579593563507	0.000414647066369208	CHRM2_AMP	FGFR1_AMP	AMP	AMP	AMP - AMP	66	230	0.0173821437977351	0.0605741374769555	1	39	0.0256410256410256	7.089	0.181769230769231	-6.089	6.089	ME	0.00876557818613788	0.004	0.004	0.00159350082319565	0.00717207736294223	0.00513282687076218	TRUE	TRUE	0.00105290836804821
CHRM3_AMP - ABL1_AMP	CHRM3_AMP	ABL1_AMP	AMP	AMP	AMP - AMP	197	46	0.0269015430834358	0.00628157858801038	0	27	0	3.494	0.129407407407407	-3.494	3.494	ME	0.0042731130605701	0.022	0.022	0.00103626513779087	0.00323684792277923	0.00230597744963156	TRUE	FALSE	CHRM3	ABL1	1q43	9q34.12	1q43	9q34	1q	9q	43	34	ABL1_AMP	CHRM3_AMP	0.103582953870643	0.166587018596086	0.000168984157017349	CHRM3_AMP	ABL1_AMP	AMP	AMP	AMP - AMP	192	44	0.050566236502502	0.0115880958651567	0	25	0	3.511	0.14044	-3.511	3.511	ME	0.008434701350577	0.023	0.023	0.0029928897544349	0.0054418115961421	0.00325749503438252	TRUE	FALSE	0.000585966396131179
CHRM3_AMP - CDK12_AMP	CHRM3_AMP	CDK12_AMP	AMP	AMP	AMP - AMP	197	221	0.0269015430834358	0.030178888433702	9	102	0.0882352941176471	20.402	0.200019607843137	-11.402	11.402	ME	0.00409873017623352	0	0	0.000392533850438748	0.00370619632579477	0.00274863813171958	TRUE	TRUE	CHRM3	CDK12	1q43	17q12	1q43	17q12	1q	17q	43	12	CDK12_AMP	CHRM3_AMP	0.37647923411506	0.389958115386582	0.000811858667409437	CHRM3_AMP	CDK12_AMP	AMP	AMP	AMP - AMP	192	184	0.050566236502502	0.0484593099815644	9	89	0.101123595505618	20.913	0.234977528089888	-11.913	11.913	ME	0.00900460069579923	0.003	0.003	0.00157418688433697	0.00743041381146226	0.00569751186704446	TRUE	TRUE	0.00245040492927584
CHRM3_AMP - CDK4_AMP	CHRM3_AMP	CDK4_AMP	AMP	AMP	AMP - AMP	197	164	0.0269015430834358	0.0223951932268196	4	70	0.0571428571428571	11.19	0.159857142857143	-7.19	7.19	ME	0.00532363020909665	0.001	0.001	0.00155520329594649	0.00376842691315016	0.00255371351227178	TRUE	FALSE	CHRM3	CDK4	1q43	12q14.1	1q43	12q14	1q	12q	43	14	CDK4_AMP	CHRM3_AMP	0.100780585198176	0.16502520399602	0.000602465255453157	CHRM3_AMP	CDK4_AMP	AMP	AMP	AMP - AMP	192	135	0.050566236502502	0.0355543850408217	4	58	0.0689655172413793	9.862	0.170034482758621	-5.862	5.862	ME	0.0105682119497419	0.009	0.009	0.0049719262638388	0.00559628568590309	0.00341104336094015	TRUE	FALSE	0.00179785144267521
CHRM3_AMP - EGFR_AMP	CHRM3_AMP	EGFR_AMP	AMP	AMP	AMP - AMP	197	303	0.0269015430834358	0.0413764850471118	6	84	0.0714285714285714	15.326	0.182452380952381	-9.326	9.326	ME	0.00769344546877315	0.002	0.002	0.00271806322372758	0.00497538224504557	0.00200782948264963	TRUE	FALSE	CHRM3	EGFR	1q43	7p11.2	1q43	7p11	1q	7p	43	11	EGFR_AMP	CHRM3_AMP	0.0101915085443392	0.0387774471443149	0.00111309129513602	CHRM3_AMP	EGFR_AMP	AMP	AMP	AMP - AMP	192	218	0.050566236502502	0.0574137476955491	6	72	0.0833333333333333	13.667	0.189819444444444	-7.667	7.667	ME	0.0122359253403572	0.005	0.005	0.00533103129597279	0.00690489404438444	0.00249221140533412	TRUE	FALSE	0.00290319714446811
CHRM3_AMP - FGFR1_AMP	CHRM3_AMP	FGFR1_AMP	AMP	AMP	AMP - AMP	197	327	0.0269015430834358	0.0446538303973781	7	129	0.0542635658914729	28.738	0.22277519379845	-21.738	21.738	ME	0.00746506299677402	0	0	0.000361483266138884	0.00710357973063513	0.00607730775252239	TRUE	TRUE	CHRM3	FGFR1	1q43	8p11.23	1q43	8p11	1q	8p	43	11	FGFR1_AMP	CHRM3_AMP	0.012304070453658	0.0426541109060144	0.0012012569422755	CHRM3_AMP	FGFR1_AMP	AMP	AMP	AMP - AMP	192	230	0.050566236502502	0.0605741374769555	7	97	0.0721649484536082	22.559	0.232567010309278	-15.559	15.559	ME	0.011225676835743	0	0	0.00110707097985085	0.0101186058558922	0.008486089283825	TRUE	TRUE	0.0030630061615948
